Location,Time,Air Temperature - average (ºC),Wind Speed - average (m/s),Wind Direction - average (º),Rainfall - (mm)
Curyo,2009-03-20T19:15:50Z,30.4,2.34,1.684684,0
Curyo,2009-03-20T19:16:00Z,28.7,1.7,354.667841,0
Curyo,2009-03-20T19:16:10Z,29.9,2.48,359.876518,0
Curyo,2009-03-20T19:16:20Z,30.1,2.59,354.639793,0
Curyo,2009-03-20T19:16:30Z,28.7,1.83,0.352224,0
Curyo,2009-03-20T19:16:40Z,29.9,2,0.365713,0
Curyo,2009-03-20T19:16:50Z,30.3,2.75,357.107195,0
Curyo,2009-03-20T19:17:00Z,30.3,2.1999999999999997,351.360364,0
Curyo,2009-03-20T19:17:10Z,30.1,2.49,346.737977,0
Curyo,2009-03-20T19:17:20Z,30.1,2.7,340.856386,0
Curyo,2009-03-20T19:17:30Z,29.8,2.71,352.721258,0
Curyo,2009-03-20T19:17:40Z,29.6,2.58,354.135202,0
Curyo,2009-03-20T19:17:50Z,29.2,2.91,345.922026,0
Curyo,2009-03-20T19:18:00Z,28.8,2.45,345.025234,0
Curyo,2009-03-20T19:18:10Z,28.3,2.5,347.69818,0
Curyo,2009-03-20T19:18:20Z,28.2,1.8399999999999999,342.474432,0
Curyo,2009-03-20T19:18:30Z,27.8,2.13,339.763891,0
Curyo,2009-03-20T19:18:40Z,27.3,1.9300000000000002,338.687526,0
Curyo,2009-03-20T19:18:50Z,26.6,1.6500000000000001,354.348505,0
Curyo,2009-03-20T19:19:00Z,26,1.61,338.355565,0
Curyo,2009-03-20T19:19:10Z,25.3,1.3599999999999999,285.296547,0
Curyo,2009-03-20T19:19:20Z,24.7,1.0999999999999999,0.440728,0
Curyo,2009-03-20T19:19:30Z,23.9,0.94,298.655954,0
Curyo,2009-03-20T19:19:40Z,23.4,0.59,302.600334,0
Curyo,2009-03-20T19:19:50Z,23.1,0.43,283.075581,0
Curyo,2009-03-20T19:20:00Z,22.7,0.51,305.958663,0
Curyo,2009-03-20T19:20:10Z,23.1,0.7,339.36518,0
Curyo,2009-03-20T19:20:20Z,23,0.6299999999999999,269.336884,0
Curyo,2009-03-20T19:20:30Z,22.7,0.5,314.603496,0
Curyo,2009-03-20T19:20:40Z,21.7,0.38999999999999996,287.193439,0
Curyo,2009-03-20T19:20:50Z,20.5,0.31999999999999995,288.257563,0
Curyo,2009-03-20T19:21:00Z,20.3,0.37,288.754637,0
Curyo,2009-03-20T19:21:10Z,20.7,0.37,289.109821,0
Curyo,2009-03-20T19:21:20Z,19.9,0.03,289.32181,0
Curyo,2009-03-20T19:21:30Z,19.6,0,289.32181,0
Curyo,2009-03-20T19:21:40Z,20.1,0.22999999999999998,288.967092,0
Curyo,2009-03-20T19:21:50Z,20.1,0.19999999999999998,288.718589,0
Curyo,2009-03-20T19:22:00Z,20,0,288.967092,0
Curyo,2009-03-20T19:22:10Z,20.3,0,289.215884,0
Curyo,2009-03-20T19:22:20Z,18.8,0,289.109821,0
Curyo,2009-03-20T19:22:30Z,18.5,0,289.109821,0
Curyo,2009-03-20T19:22:40Z,18.7,0,289.215884,0
Curyo,2009-03-20T19:22:50Z,18.2,0,289.464954,0
Curyo,2009-03-20T19:23:00Z,18.1,0,289.464954,0
Curyo,2009-03-20T19:23:10Z,17.6,0,289.570776,0
Curyo,2009-03-20T19:23:20Z,17,0,289.676459,0
Curyo,2009-03-20T19:23:30Z,16.5,0.33999999999999997,289.676459,0
Curyo,2009-03-20T19:23:40Z,16.3,0.45999999999999996,289.32181,0
Curyo,2009-03-20T19:23:50Z,16.1,0.41,289.32181,0
Curyo,2010-03-20T19:00:00Z,16.1,0.45,289.109821,0
Curyo,2010-03-20T19:00:10Z,16.2,0.25,289.109821,0
Curyo,2010-03-20T19:00:20Z,16.4,0.5299999999999999,289.215884,0
Curyo,2010-03-20T19:00:30Z,16.2,0.69,286.44038,0
Curyo,2010-03-20T19:00:40Z,16,0.8099999999999999,282.079105,0
Curyo,2010-03-20T19:00:50Z,15.8,0.71,282.079105,0
Curyo,2010-03-20T19:01:00Z,15.2,0.52,282.54096500000003,0
Curyo,2010-03-20T19:01:10Z,15.1,0.51,282.784373,0
Curyo,2010-03-20T19:01:20Z,15.2,0.59,282.54096500000003,0
Curyo,2010-03-20T19:01:30Z,15.2,0.37,283.112198,0
Curyo,2010-03-20T19:01:40Z,15.1,0.48,283.465208,0
Curyo,2010-03-20T19:01:50Z,15,0.35,283.600543,0
Curyo,2010-03-20T19:02:00Z,14.4,0.039999999999999994,283.600543,0
Curyo,2010-03-20T19:02:10Z,13.9,0.09999999999999999,283.356126,0
Curyo,2010-03-20T19:02:20Z,13.9,0.47,283.112198,0
Curyo,2010-03-20T19:02:30Z,14.4,0.22,283.003019,0
Curyo,2010-03-20T19:02:40Z,14.2,0.48,283.112198,0
Curyo,2010-03-20T19:02:50Z,14,0.62,283.927471,0
Curyo,2010-03-20T19:03:00Z,13.5,0.45999999999999996,283.927471,0
Curyo,2010-03-20T19:03:10Z,13.5,0.57,284.172338,0
Curyo,2010-03-20T19:03:20Z,13.8,0.6499999999999999,283.927471,0
Curyo,2010-03-20T19:03:30Z,13.6,0.58,283.927471,0
Curyo,2010-03-20T19:03:40Z,13.4,0.5599999999999999,284.172338,0
Curyo,2010-03-20T19:03:50Z,13.4,0.6299999999999999,283.927471,0
Curyo,2010-03-20T19:04:00Z,13.1,0.7899999999999999,284.063475,0
Curyo,2010-03-20T19:04:10Z,12.8,0.52,284.172338,0
Curyo,2010-03-20T19:04:20Z,12.5,0.32999999999999996,284.172338,0
Curyo,2010-03-20T19:04:30Z,12.3,0.33999999999999997,284.172338,0
Curyo,2010-03-20T19:04:40Z,12.3,0.049999999999999996,283.954509,0
Curyo,2010-03-20T19:04:50Z,12,0,283.818597,0
Curyo,2010-03-20T19:05:00Z,11.9,0,283.818597,0
Curyo,2010-03-20T19:05:10Z,12,0,283.818597,0
Curyo,2010-03-20T19:05:20Z,12.4,0,283.927471,0
Curyo,2010-03-20T19:05:30Z,12.4,0,283.954509,0
Curyo,2010-03-20T19:05:40Z,12.2,0,283.954509,0
Curyo,2010-03-20T19:05:50Z,11.9,0.36,283.70962,0
Curyo,2010-03-20T19:06:00Z,12.5,0.72,267.5715,0
Curyo,2010-03-20T19:06:10Z,12.3,0.5499999999999999,224.443748,0
Curyo,2010-03-20T19:06:20Z,11.9,0.3,233.82442699999999,0
Curyo,2010-03-20T19:06:30Z,12,0.5,233.758222,0
Curyo,2010-03-20T19:06:40Z,13,1.04,285.158499,0
Curyo,2010-03-20T19:06:50Z,13.5,1.6300000000000001,337.979403,0
Curyo,2010-03-20T19:07:00Z,13.8,1.53,331.254903,0
Curyo,2010-03-20T19:07:10Z,14,1.79,320.821321,0
Curyo,2010-03-20T19:07:20Z,14.3,2,312.343853,0
Curyo,2010-03-20T19:07:30Z,14.5,2.02,297.779621,0
Curyo,2010-03-20T19:07:40Z,14.6,1.79,324.193582,0
Curyo,2010-03-20T19:07:50Z,14.6,1.75,297.847578,0
Curyo,2010-03-20T19:08:00Z,15.3,1.51,309.743585,0
Curyo,2010-03-20T19:08:10Z,15.5,1.7,320.314546,0
Curyo,2010-03-20T19:08:20Z,16.1,1.8900000000000001,319.780163,0
Curyo,2010-03-20T19:08:30Z,16.5,1.75,324.739446,0
Curyo,2010-03-20T19:08:40Z,17,1.79,314.671347,0
Curyo,2010-03-20T19:08:50Z,17.9,1.9300000000000002,313.962564,0
Curyo,2010-03-20T19:09:00Z,17.9,1.9300000000000002,325.244087,0
Curyo,2010-03-20T19:09:10Z,18.6,1.64,325.00798,0
Curyo,2010-03-20T19:09:20Z,19,1.79,328.588129,0
Curyo,2010-03-20T19:09:30Z,19,2.06,306.450923,0
Curyo,2010-03-20T19:09:40Z,18.8,2.01,316.705325,0
Curyo,2010-03-20T19:09:50Z,18.5,2.1199999999999997,333.490738,0
Curyo,2010-03-20T19:10:00Z,18.3,2.13,329.636903,0
Curyo,2010-03-20T19:10:10Z,18,3,316.473521,0
Curyo,2010-03-20T19:10:20Z,18,3.74,320.710593,0
Curyo,2010-03-20T19:10:30Z,18.2,3.73,325.404278,0
Curyo,2010-03-20T19:10:40Z,18.2,3.3299999999999996,328.611523,0
Curyo,2010-03-20T19:10:50Z,17.9,3.27,329.41596,0
Curyo,2010-03-20T19:11:00Z,17.8,4.41,326.375601,0
Curyo,2010-03-20T19:11:10Z,17.2,4.84,320.532998,0
Curyo,2010-03-20T19:11:20Z,17,4.04,329.682331,0
Curyo,2010-03-20T19:11:30Z,16.6,2.8,335.035282,0
Curyo,2010-03-20T19:11:40Z,15,2.01,337.007908,0.6
Curyo,2010-03-20T19:11:50Z,14.5,1.17,350.380272,0.4
Curyo,2010-03-20T19:12:00Z,14.5,1.0599999999999998,334.15736,0.4
Curyo,2010-03-20T19:12:10Z,14.5,0.7699999999999999,358.205419,0.2
Curyo,2010-03-20T19:12:20Z,14.6,0.33999999999999997,1.640837,0.2
Curyo,2010-03-20T19:12:30Z,14.7,0.95,328.407508,0.2
Curyo,2010-03-20T19:12:40Z,14.7,0.88,331.011177,0
Curyo,2010-03-20T19:12:50Z,14.3,0.7,9.489096,0.4
Curyo,2010-03-20T19:13:00Z,14.3,0.36,85.955514,0
Curyo,2010-03-20T19:13:10Z,14.6,0.32999999999999996,11.173838,0
Curyo,2010-03-20T19:13:20Z,15.3,0.19,1.562225,0
Curyo,2010-03-20T19:13:30Z,16.1,0.74,339.274441,0
Curyo,2010-03-20T19:13:40Z,16.1,0.7,348.8112,0
Curyo,2010-03-20T19:13:50Z,16.4,0.71,36.408775,0
Curyo,2010-03-20T19:14:00Z,16.5,1.87,338.700512,0
Curyo,2010-03-20T19:14:10Z,16.5,1.9499999999999997,340.615484,0
Curyo,2010-03-20T19:14:20Z,16.5,2.23,341.012376,0
Curyo,2010-03-20T19:14:30Z,17.1,2.46,344.733762,0
Curyo,2010-03-20T19:14:40Z,17.4,2.26,350.073754,0
Curyo,2010-03-20T19:14:50Z,17.2,1.92,345.99326,0
Curyo,2010-03-20T19:15:00Z,17.8,2.86,343.651828,0
Curyo,2010-03-20T19:15:10Z,18.4,2.6399999999999997,341.565051,0
Curyo,2010-03-20T19:15:20Z,18.3,2.62,344.891578,0
Curyo,2010-03-20T19:15:30Z,18.2,2.62,348.044768,0
Curyo,2010-03-20T19:15:40Z,18.6,2.88,350.459618,0
Curyo,2010-03-20T19:15:50Z,19.8,2.5700000000000003,346.020178,0
Curyo,2010-03-20T19:16:00Z,19.3,2.3,344.836587,0
Curyo,2010-03-20T19:16:10Z,19.6,2,343.825553,0
Curyo,2010-03-20T19:16:20Z,20.1,2.06,340.362167,0
Curyo,2010-03-20T19:16:30Z,20.7,1.74,326.686423,0
Curyo,2010-03-20T19:16:40Z,21.2,2.06,324.109821,0
Curyo,2010-03-20T19:16:50Z,21.1,1.8599999999999999,331.626769,0
Curyo,2010-03-20T19:17:00Z,21.3,2.19,328.547939,0
Curyo,2010-03-20T19:17:10Z,21,1.8900000000000001,334.567769,0
Curyo,2010-03-20T19:17:20Z,20.8,1.5799999999999998,323.54279,0
Curyo,2010-03-20T19:17:30Z,21.4,1.5799999999999998,323.684114,0
Curyo,2010-03-20T19:17:40Z,21.2,1.59,324.006539,0
Curyo,2010-03-20T19:17:50Z,20.8,1.42,322.288952,0
Curyo,2010-03-20T19:18:00Z,20.7,0.7899999999999999,324.462322,0
Curyo,2010-03-20T19:18:10Z,20.7,1.59,316.07417,0
Curyo,2010-03-20T19:18:20Z,20.6,1.2999999999999998,321.13362,0
Curyo,2010-03-20T19:18:30Z,20.5,0.83,330.353156,0
Curyo,2010-03-20T19:18:40Z,20.4,0.5399999999999999,323.242889,0
Curyo,2010-03-20T19:18:50Z,20.3,0.49,323.220084,0
Curyo,2010-03-20T19:19:00Z,20,0.21,323.782441,0
Curyo,2010-03-20T19:19:10Z,19.7,0.039999999999999994,323.939565,0
Curyo,2010-03-20T19:19:20Z,19.4,0.03,323.939565,0
Curyo,2010-03-20T19:19:30Z,19.2,0,323.939565,0
Curyo,2010-03-20T19:19:40Z,19.2,0.06,323.782441,0
Curyo,2010-03-20T19:19:50Z,19.2,0.049999999999999996,323.939565,0
Curyo,2010-03-20T19:20:00Z,19.5,0.32999999999999996,323.782441,0
Curyo,2010-03-20T19:20:10Z,19.5,0.19,323.782441,0
Curyo,2010-03-20T19:20:20Z,19.4,0.26999999999999996,323.782441,0
Curyo,2010-03-20T19:20:30Z,19.4,0,323.782441,0
Curyo,2010-03-20T19:20:40Z,19.5,0.039999999999999994,323.782441,0
Curyo,2010-03-20T19:20:50Z,19.5,0,323.782441,0
Curyo,2010-03-20T19:21:00Z,19.1,0,323.782441,0
Curyo,2010-03-20T19:21:10Z,19,0.09,323.782441,0
Curyo,2010-03-20T19:21:20Z,18.7,0.26999999999999996,323.939565,0
Curyo,2010-03-20T19:21:30Z,18.7,0.49,322.115126,0
Curyo,2010-03-20T19:21:40Z,18.6,0.96,321.779568,0
Curyo,2010-03-20T19:21:50Z,18.4,1.51,316.84761,0
Curyo,2010-03-20T19:22:00Z,18.3,0.84,329.153413,0
Curyo,2010-03-20T19:22:10Z,18.3,0.6299999999999999,321.849084,0
Curyo,2010-03-20T19:22:20Z,18.3,0.52,328.532983,0
Curyo,2010-03-20T19:22:30Z,18.3,0.31,337.717827,0
Curyo,2010-03-20T19:22:40Z,18.2,0.26,337.717827,0
Curyo,2010-03-20T19:22:50Z,18.2,0.37,337.717827,0
Curyo,2010-03-20T19:23:00Z,18.1,0.6299999999999999,337.155447,0
Curyo,2010-03-20T19:23:10Z,18.1,0.6799999999999999,336.801409,0
Curyo,2010-03-20T19:23:20Z,18,0.75,322.273323,0
Curyo,2010-03-20T19:23:30Z,18,0.75,322.095427,0
Curyo,2010-03-20T19:23:40Z,18,0.6699999999999999,322.095427,0
Curyo,2010-03-20T19:23:50Z,17.9,0.49,322.253195,0
Curyo,2011-03-20T19:00:00Z,17.9,0.58,322.095427,0
Curyo,2011-03-20T19:00:10Z,17.9,0.57,322.095427,0
Curyo,2011-03-20T19:00:20Z,17.6,0.85,338.004733,0
Curyo,2011-03-20T19:00:30Z,17.3,1.03,340.32803,0
Curyo,2011-03-20T19:00:40Z,17.1,0.7699999999999999,335.782659,0
Curyo,2011-03-20T19:00:50Z,17.1,0.6599999999999999,328.653875,0
Curyo,2011-03-20T19:01:00Z,17.1,0.6399999999999999,326.27876,0
Curyo,2011-03-20T19:01:10Z,17,0.59,326.153558,0
Curyo,2011-03-20T19:01:20Z,16.9,0.7899999999999999,326.684002,0
Curyo,2011-03-20T19:01:30Z,16.8,0.88,322.417391,0
Curyo,2011-03-20T19:01:40Z,16.7,0.82,324.030551,0
Curyo,2011-03-20T19:01:50Z,16.5,0.41,325.561011,0
Curyo,2011-03-20T19:02:00Z,16.5,0.11,325.717346,0
Curyo,2011-03-20T19:02:10Z,16.4,0.47,325.561011,0
Curyo,2011-03-20T19:02:20Z,16.4,0.6299999999999999,319.282878,0
Curyo,2011-03-20T19:02:30Z,16.5,1.0499999999999998,300.386824,0
Curyo,2011-03-20T19:02:40Z,16.6,0.97,327.129793,0
Curyo,2011-03-20T19:02:50Z,16.6,0.76,332.020526,0
Curyo,2011-03-20T19:03:00Z,16.6,0.97,322.918593,0
Curyo,2011-03-20T19:03:10Z,16.6,0.51,330.36667,0
Curyo,2011-03-20T19:03:20Z,16.6,0.44,330.36667,0
Curyo,2011-03-20T19:03:30Z,16.5,0.9,325.809857,0
Curyo,2011-03-20T19:03:40Z,16.4,0.85,330.255119,0
Curyo,2011-03-20T19:03:50Z,16.3,1.2999999999999998,321.529536,0
Curyo,2011-03-20T19:04:00Z,16.2,1.22,321.286893,0
Curyo,2011-03-20T19:04:10Z,16.2,0.86,321.533343,0
Curyo,2011-03-20T19:04:20Z,16.2,0.6799999999999999,321.93755,0
Curyo,2011-03-20T19:04:30Z,16.3,0.43,321.93755,0
Curyo,2011-03-20T19:04:40Z,16.3,0.25,322.095427,0
Curyo,2011-03-20T19:04:50Z,16.2,0.42,322.568397,0
Curyo,2011-03-20T19:05:00Z,15.9,0.11,323.040332,0
Curyo,2011-03-20T19:05:10Z,15.5,0,323.130102,0
Curyo,2011-03-20T19:05:20Z,15.2,0.009999999999999998,323.130102,0
Curyo,2011-03-20T19:05:30Z,14.9,0.19,323.130102,0
Curyo,2011-03-20T19:05:40Z,14.7,0.35,322.972759,0
Curyo,2011-03-20T19:05:50Z,15.1,0.42,323.040332,0
Curyo,2011-03-20T19:06:00Z,15.2,0.19,322.972759,0
Curyo,2011-03-20T19:06:10Z,15.2,0.15999999999999998,323.130102,0
Curyo,2011-03-20T19:06:20Z,15.1,0.32999999999999996,323.130102,0
Curyo,2011-03-20T19:06:30Z,15.1,0.22999999999999998,323.130102,0
Curyo,2011-03-20T19:06:40Z,15.2,0.06,322.725827,0
Curyo,2011-03-20T19:06:50Z,15.2,0.09,322.568397,0
Curyo,2011-03-20T19:07:00Z,15.3,0.42,322.568397,0
Curyo,2011-03-20T19:07:10Z,15.4,0.86,322.529927,0
Curyo,2011-03-20T19:07:20Z,15.5,1.1199999999999999,348.084853,0
Curyo,2011-03-20T19:07:30Z,15.5,0.88,1.578618,0
Curyo,2011-03-20T19:07:40Z,15.9,1.6199999999999999,347.290612,0
Curyo,2011-03-20T19:07:50Z,16.1,2.03,345.56627,0
Curyo,2011-03-20T19:08:00Z,16.3,2.01,344.28418,0
Curyo,2011-03-20T19:08:10Z,16.4,2.26,345.061091,0
Curyo,2011-03-20T19:08:20Z,16.9,2.08,343.721308,0
Curyo,2011-03-20T19:08:30Z,17.3,2.26,329.306799,0
Curyo,2011-03-20T19:08:40Z,17.7,2.5,315.451139,0
Curyo,2011-03-20T19:08:50Z,17.7,2.5,332.083884,0
Curyo,2011-03-20T19:09:00Z,18,1.87,344.712566,0
Curyo,2011-03-20T19:09:10Z,17.7,1.7,350.196874,0
Curyo,2011-03-20T19:09:20Z,18.2,1.0599999999999998,7.352379,0
Curyo,2011-03-20T19:09:30Z,18.8,1.31,348.984191,0
Curyo,2011-03-20T19:09:40Z,19.3,1.66,339.443955,0
Curyo,2011-03-20T19:09:50Z,19.2,2.26,310.635593,0
Curyo,2011-03-20T19:10:00Z,19.4,1.67,341.522829,0
Curyo,2011-03-20T19:10:10Z,19.6,1.75,336.179052,0
Curyo,2011-03-20T19:10:20Z,19.7,1.5,358.62882,0
Curyo,2011-03-20T19:10:30Z,20.1,1.4,354.093859,0
Curyo,2011-03-20T19:10:40Z,20.4,1.68,322.929885,0
Curyo,2011-03-20T19:10:50Z,20.1,2.07,306.462764,0
Curyo,2011-03-20T19:11:00Z,19.6,2.1799999999999997,317.100371,0
Curyo,2011-03-20T19:11:10Z,19.7,3.1599999999999997,309.445583,0
Curyo,2011-03-20T19:11:20Z,20.5,2.78,314.575595,0.2
Curyo,2011-03-20T19:11:30Z,20.3,2.75,317.257804,0
Curyo,2011-03-20T19:11:40Z,20.6,2.1999999999999997,330.205383,0
Curyo,2011-03-20T19:11:50Z,20.7,2.97,315.727856,0
Curyo,2011-03-20T19:12:00Z,20.9,2.62,324.532589,0
Curyo,2011-03-20T19:12:10Z,21.1,2.42,332.815863,0
Curyo,2011-03-20T19:12:20Z,21,2.8,315.333758,0
Curyo,2011-03-20T19:12:30Z,21.2,3.18,321.725109,0
Curyo,2011-03-20T19:12:40Z,21.3,2.96,327.59609,0
Curyo,2011-03-20T19:12:50Z,21,3.8099999999999996,323.87541,0
Curyo,2011-03-20T19:13:00Z,21.5,3.17,333.651567,0
Curyo,2011-03-20T19:13:10Z,21.7,3.28,326.105427,0
Curyo,2011-03-20T19:13:20Z,23.6,3.8499999999999996,337.7406,0
Curyo,2011-03-20T19:13:30Z,22.6,3.2399999999999998,325.523234,0
Curyo,2011-03-20T19:13:40Z,22.1,3.54,327.724356,0
Curyo,2011-03-20T19:13:50Z,21.6,3.2099999999999995,326.737505,0
Curyo,2011-03-20T19:14:00Z,21.7,3.38,325.650632,0
Curyo,2011-03-20T19:14:10Z,22.3,3.15,329.819418,0
Curyo,2011-03-20T19:14:20Z,23.6,3.05,324.819301,0
Curyo,2011-03-20T19:14:30Z,22.7,2.66,328.007089,0
Curyo,2011-03-20T19:14:40Z,23,2.38,330.090648,0
Curyo,2011-03-20T19:14:50Z,23.7,3.02,323.481606,0
Curyo,2011-03-20T19:15:00Z,22.8,3.2399999999999998,329.795219,0
Curyo,2011-03-20T19:15:10Z,22.2,2.9499999999999997,326.863026,0
Curyo,2011-03-20T19:15:20Z,22.2,2.1399999999999997,331.342883,0
Curyo,2011-03-20T19:15:30Z,23.2,2.6799999999999997,325.563767,0
Curyo,2011-03-20T19:15:40Z,22.9,2.81,328.994755,0
Curyo,2011-03-20T19:15:50Z,24,2.8,329.296569,0
Curyo,2011-03-20T19:16:00Z,22.7,2.78,332.216074,0
Curyo,2011-03-20T19:16:10Z,23.7,2.41,327.943987,0
Curyo,2011-03-20T19:16:20Z,22.5,2.48,331.251297,0
Curyo,2011-03-20T19:16:30Z,22.9,3.05,321.703825,0
Curyo,2011-03-20T19:16:40Z,23.3,3.39,326.231067,0
Curyo,2011-03-20T19:16:50Z,21.7,3.19,318.687996,0
Curyo,2011-03-20T19:17:00Z,22.7,3.58,322.815294,0
Curyo,2011-03-20T19:17:10Z,22.4,3.83,321.67648,0
Curyo,2011-03-20T19:17:20Z,22.6,3.7800000000000002,316.26011,0
Curyo,2011-03-20T19:17:30Z,21.4,3.8099999999999996,324.351865,0
Curyo,2011-03-20T19:17:40Z,20.7,3.4,320.772344,0
Curyo,2011-03-20T19:17:50Z,20.9,3.48,324.977713,0
Curyo,2011-03-20T19:18:00Z,20.8,3.75,323.861391,0
Curyo,2011-03-20T19:18:10Z,20.7,3.38,327.702023,0
Curyo,2011-03-20T19:18:20Z,20.4,3.19,327.286662,0
Curyo,2011-03-20T19:18:30Z,19.6,3.1,325.510043,0
Curyo,2011-03-20T19:18:40Z,19.3,3.02,325.473557,0
Curyo,2011-03-20T19:18:50Z,18.9,2.6799999999999997,327.243845,0
Curyo,2011-03-20T19:19:00Z,18.8,3.79,325.604592,0
Curyo,2011-03-20T19:19:10Z,18.4,2.78,327.678405,0
Curyo,2011-03-20T19:19:20Z,18,2.25,327.510858,0
Curyo,2011-03-20T19:19:30Z,18.2,2.4299999999999997,327.054412,0
Curyo,2011-03-20T19:19:40Z,18.6,3.07,326.085872,0
Curyo,2011-03-20T19:19:50Z,18.6,3.23,328.018802,0
Curyo,2011-03-20T19:20:00Z,18.5,3.32,325.203974,0
Curyo,2011-03-20T19:20:10Z,18.4,3.42,324.63454,0
Curyo,2011-03-20T19:20:20Z,18.3,3.2399999999999998,327.319445,0
Curyo,2011-03-20T19:20:30Z,18.2,2.27,325.420712,0
Curyo,2011-03-20T19:20:40Z,18,2.38,325.544759,0
Curyo,2011-03-20T19:20:50Z,17.8,2.02,323.630802,0
Curyo,2011-03-20T19:21:00Z,17.6,1.72,329.272513,0
Curyo,2011-03-20T19:21:10Z,17.6,1.98,327.511323,0
Curyo,2011-03-20T19:21:20Z,17.3,2.46,335.337251,0
Curyo,2011-03-20T19:21:30Z,16.8,3.06,337.416147,0
Curyo,2011-03-20T19:21:40Z,16.6,2.6100000000000003,332.763343,0
Curyo,2011-03-20T19:21:50Z,16.4,2.13,335.782659,0
Curyo,2011-03-20T19:22:00Z,16.2,2.2199999999999998,332.456069,0
Curyo,2011-03-20T19:22:10Z,16.1,2.21,334.001705,0
Curyo,2011-03-20T19:22:20Z,16.3,2.2199999999999998,334.168798,0
Curyo,2011-03-20T19:22:30Z,16.3,2.4299999999999997,331.730528,0
Curyo,2011-03-20T19:22:40Z,16.2,2.38,329.784908,0
Curyo,2011-03-20T19:22:50Z,16.2,2.3,333.023496,0
Curyo,2011-03-20T19:23:00Z,16.1,2.06,327.698453,0
Curyo,2011-03-20T19:23:10Z,16,2.1399999999999997,330.340891,0
Curyo,2011-03-20T19:23:20Z,15.9,2.21,328.957378,0
Curyo,2011-03-20T19:23:30Z,15.9,3.75,327.014879,0
Curyo,2011-03-20T19:23:40Z,15.7,3.46,327.415282,0
Curyo,2011-03-20T19:23:50Z,15.4,3.06,327.223814,0
Curyo,2012-03-20T19:00:00Z,15.3,2.42,328.705058,0
Curyo,2012-03-20T19:00:10Z,15.3,2.81,327.872737,0
Curyo,2012-03-20T19:00:20Z,15.2,2.36,327.128388,0
Curyo,2012-03-20T19:00:30Z,15.2,2.08,328.222217,0
Curyo,2012-03-20T19:00:40Z,15.2,2.1999999999999997,326.058223,0
Curyo,2012-03-20T19:00:50Z,15.1,1.64,327.764951,0
Curyo,2012-03-20T19:01:00Z,15.2,2.25,325.931123,0
Curyo,2012-03-20T19:01:10Z,15.2,2.37,327.825674,0
Curyo,2012-03-20T19:01:20Z,15.2,2.08,327.066685,0
Curyo,2012-03-20T19:01:30Z,15.2,2.19,327.230395,0
Curyo,2012-03-20T19:01:40Z,15.2,2.34,326.120107,0
Curyo,2012-03-20T19:01:50Z,15.1,1.9499999999999997,327.729416,0
Curyo,2012-03-20T19:02:00Z,15.1,1.55,332.001573,0
Curyo,2012-03-20T19:02:10Z,15.2,1.8399999999999999,328.006852,0
Curyo,2012-03-20T19:02:20Z,15.2,1.96,328.722297,0
Curyo,2012-03-20T19:02:30Z,15.1,2,329.251273,0
Curyo,2012-03-20T19:02:40Z,15.1,2.1799999999999997,327.511323,0
Curyo,2012-03-20T19:02:50Z,15.1,2.6100000000000003,326.12146,0
Curyo,2012-03-20T19:03:00Z,14.9,1.88,326.341728,0
Curyo,2012-03-20T19:03:10Z,14.9,1.69,330.071479,0
Curyo,2012-03-20T19:03:20Z,15,1.76,328.48947,0
Curyo,2012-03-20T19:03:30Z,15,1.48,331.645038,0
Curyo,2012-03-20T19:03:40Z,15,1.74,326.246866,0
Curyo,2012-03-20T19:03:50Z,14.3,0.96,335.453348,0
Curyo,2012-03-20T19:04:00Z,13.5,0.6799999999999999,334.792891,0
Curyo,2012-03-20T19:04:10Z,12.9,0.57,333.535556,0
Curyo,2012-03-20T19:04:20Z,12.6,0.47,333.032527,0
Curyo,2012-03-20T19:04:30Z,12.5,0.69,333.032527,0
Curyo,2012-03-20T19:04:40Z,12.3,0.7,333.032527,0
Curyo,2012-03-20T19:04:50Z,11.7,0.6299999999999999,333.032527,0
Curyo,2012-03-20T19:05:00Z,11.4,0.6799999999999999,335.04424,0
Curyo,2012-03-20T19:05:10Z,11.6,0.6,335.797877,0
Curyo,2012-03-20T19:05:20Z,11.9,0.7899999999999999,348.977984,0
Curyo,2012-03-20T19:05:30Z,11.9,0.73,340.839827,0
Curyo,2012-03-20T19:05:40Z,13,1.2999999999999998,339.231405,0
Curyo,2012-03-20T19:05:50Z,13.4,0.88,331.218804,0
Curyo,2012-03-20T19:06:00Z,13.8,1.9100000000000001,330.140984,0
Curyo,2012-03-20T19:06:10Z,14,2.67,329.743563,0
Curyo,2012-03-20T19:06:20Z,13.6,2.4299999999999997,335.661421,0
Curyo,2012-03-20T19:06:30Z,13.3,1.3399999999999999,337.818034,0
Curyo,2012-03-20T19:06:40Z,13,1.3599999999999999,332.273024,0
Curyo,2012-03-20T19:06:50Z,13.3,1.8900000000000001,332.373101,0
Curyo,2012-03-20T19:07:00Z,13.6,1.8599999999999999,337.90051,0
Curyo,2012-03-20T19:07:10Z,13.9,1.92,337.132944,0
Curyo,2012-03-20T19:07:20Z,13.6,1.9100000000000001,337.432991,0
Curyo,2012-03-20T19:07:30Z,13.9,1.94,336.095573,0
Curyo,2012-03-20T19:07:40Z,14.4,2.4299999999999997,332.975367,0
Curyo,2012-03-20T19:07:50Z,14.7,2.83,331.078849,0
